# Pathway	FMD_002_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_003_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_004_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_006_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_008_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_009_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_012_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_013_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_014_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_015_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_017_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_021_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_023_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_024_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_025_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_026_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_027_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_028_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_029_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_032_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_033_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_034_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_035_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_037_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_038_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_039_040_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_043_044_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_050_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_051_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_052_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_058_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_059_kneaddata_paired_clean_paired_Abundance-RELAB
GLUDEG-I-PWY: GABA shunt	1.38728e-06	4.98691e-06	6.89921e-07	2.65105e-06	3.28856e-06	1.60713e-06	5.94712e-06	8.47673e-07	0	3.56243e-06	5.06014e-06	4.06495e-06	1.42482e-05	2.20008e-06	1.68414e-05	0	0	0	0	1.84542e-05	0	1.20703e-06	1.41987e-06	0	1.59859e-06	1.05455e-06	0	9.74974e-07	2.08056e-06	0	7.55916e-06	0
GLUDEG-II-PWY: L-glutamate degradation VII (to butanoate)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09264e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUTORN-PWY: L-ornithine biosynthesis I	7.15721e-05	0.000110495	2.21037e-05	0.000155233	0.00015186	0.000120262	5.45587e-05	8.28391e-06	9.30972e-05	0.000154051	5.06211e-06	3.49808e-05	0	5.79248e-05	0.000231748	0	8.5093e-06	7.93827e-06	1.4206e-05	6.02729e-06	3.4374e-06	7.87899e-05	2.6038e-05	3.76486e-05	7.81606e-05	6.93232e-05	7.81557e-05	2.34045e-05	2.40824e-05	1.57585e-05	3.19125e-05	1.09189e-05
GLYCOCAT-PWY: glycogen degradation I	8.1978e-06	1.07452e-05	3.16673e-06	1.38204e-05	1.00236e-05	1.63754e-05	1.87341e-06	0	0	1.37996e-05	0	0	0	1.23403e-05	2.02073e-05	0	0	0	1.99754e-06	0	0	1.24658e-05	1.81061e-06	0	8.01765e-06	3.61206e-06	0	2.89507e-06	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	6.89622e-05	0.000111545	2.43703e-05	9.81396e-05	0.000114411	9.84392e-05	3.59852e-05	1.43159e-05	0.000133923	0.000110628	1.95095e-05	3.71366e-05	5.57405e-06	5.65924e-05	0.0001699	0	1.74885e-06	9.98114e-06	8.88663e-06	8.20275e-06	3.52175e-06	6.53155e-05	2.4263e-05	3.92882e-05	7.84729e-05	5.20739e-05	6.98303e-05	2.66424e-05	1.58707e-05	1.21032e-05	9.92129e-06	1.33602e-05
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0	3.62547e-06	0	1.91357e-06	2.02672e-06	2.80898e-06	1.54692e-06	0	0	5.24695e-07	0	0	0	1.30605e-06	2.96698e-06	0	0	0	0	0	0	2.19453e-06	2.19576e-07	0	4.10148e-06	0	0	0	0	0	5.12272e-07	0
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	2.23347e-05	4.37573e-05	1.37856e-05	5.88745e-05	6.60571e-05	5.12906e-05	2.18163e-05	0	2.32977e-05	6.00603e-05	5.86696e-06	8.98623e-06	0	2.59507e-05	8.65998e-05	0	0	3.74707e-06	5.68264e-06	0	0	4.41576e-05	1.0886e-05	1.27533e-05	3.39632e-05	1.54838e-05	1.89044e-05	8.14961e-06	7.1841e-06	5.26429e-06	1.0973e-05	0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0	1.65417e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	4.81198e-05	9.20872e-05	2.13162e-05	0.000102705	0.000120507	8.22702e-05	4.689e-05	4.76953e-06	4.1046e-05	0.000121995	1.76179e-05	2.08499e-05	0	5.75272e-05	0.000138706	0	1.98788e-05	7.92346e-06	8.24679e-06	6.80572e-06	3.25109e-06	6.85978e-05	1.6917e-05	2.21986e-05	6.07105e-05	4.58345e-05	4.92612e-05	1.86386e-05	1.73599e-05	1.42842e-05	1.49509e-05	1.21145e-05
GLYOXYLATE-BYPASS: glyoxylate cycle	4.95871e-05	8.42858e-05	1.59139e-05	0.000102582	7.8548e-05	7.64516e-05	4.11865e-05	1.56182e-05	8.98765e-05	9.77962e-05	2.03834e-05	3.78318e-05	3.13933e-05	3.5881e-05	0.0001429	7.05997e-06	1.40904e-05	4.74158e-06	7.05346e-06	2.54696e-05	1.102e-05	5.63169e-05	1.84386e-05	3.43526e-05	6.16354e-05	5.66813e-05	4.39578e-05	2.26762e-05	2.19443e-05	1.34867e-05	2.99142e-05	1.3054e-05
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0	5.14491e-06	4.12798e-07	9.58968e-06	3.28598e-06	2.71471e-06	5.68481e-06	0	0	6.88724e-06	0	0	0	2.77454e-06	9.6566e-06	0	0	0	0	0	0	2.80362e-06	0	0	5.43621e-06	6.95131e-07	0	0	0	0	1.36782e-06	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0	2.04182e-06	0	0	0	1.60006e-06	3.98091e-07	0	0	5.88682e-07	0	0	0	1.7645e-06	8.25464e-06	0	0	0	0	0	0	7.20669e-07	0	0	0	6.15519e-07	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	3.11007e-05	5.89804e-05	1.06654e-05	8.98913e-05	8.34824e-05	6.06368e-05	2.78228e-05	4.76282e-06	1.60215e-05	8.59132e-05	0	1.48363e-05	2.96404e-06	2.56414e-05	0.000119181	0	2.63102e-05	1.45004e-06	9.32674e-06	4.10277e-06	4.62441e-05	4.70621e-05	1.18491e-05	8.20186e-06	5.16716e-05	3.55917e-05	1.84645e-05	1.08689e-05	9.54878e-06	1.10921e-05	6.9348e-06	5.72507e-06
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	7.52905e-05	8.47951e-05	2.1644e-05	8.98913e-05	8.64645e-05	7.21648e-05	2.78228e-05	1.65099e-05	9.31421e-05	8.59132e-05	2.37931e-05	3.58971e-05	1.02366e-05	3.85858e-05	0.000151056	0	2.63102e-05	1.64865e-05	2.06264e-05	1.24294e-05	4.62441e-05	5.81019e-05	3.06333e-05	4.04231e-05	5.84323e-05	4.59984e-05	6.97684e-05	2.99865e-05	1.69213e-05	1.12037e-05	3.09799e-05	2.33414e-05
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	2.59449e-05	5.57628e-05	5.83194e-06	8.73946e-05	7.30951e-05	4.93418e-05	2.53602e-05	0	1.79249e-05	8.45257e-05	3.54768e-06	8.55057e-06	0	2.36294e-05	0.000120656	0	1.67138e-05	0	1.17072e-06	4.69904e-06	1.66918e-06	3.68955e-05	1.1601e-05	1.14436e-05	4.73021e-05	2.66872e-05	1.79273e-05	4.23373e-06	9.05013e-06	9.17627e-06	7.75584e-06	3.22922e-06
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0	0	0	0	0	2.7078e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I	6.38592e-05	0.000109572	2.06734e-05	0.000117135	0.00012384	8.35885e-05	4.08762e-05	1.06727e-05	0.000114013	0.000108336	2.07006e-05	2.93678e-05	2.69438e-06	3.93331e-05	0.000169804	0	1.95781e-06	1.03027e-05	1.31998e-05	4.33239e-06	1.56237e-06	7.24628e-05	2.21199e-05	5.07535e-05	6.68174e-05	4.04235e-05	6.01931e-05	1.96649e-05	1.51722e-05	8.68164e-06	2.14099e-05	1.01415e-05
HISTSYN-PWY: L-histidine biosynthesis	0.000102132	0.000152076	2.96403e-05	0.000182521	0.000192779	0.000167154	7.19634e-05	1.6177e-05	0.000180655	0.000190282	3.1827e-05	5.7682e-05	6.58327e-06	8.18017e-05	0.000259677	4.98599e-06	7.96398e-06	1.96211e-05	2.24282e-05	1.06194e-05	2.64271e-06	9.68729e-05	3.84157e-05	5.80655e-05	9.65474e-05	9.0415e-05	0.000116518	3.60337e-05	3.37265e-05	2.01683e-05	4.63712e-05	1.94771e-05
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	1.36279e-05	3.31605e-05	5.28311e-06	4.49507e-05	2.89133e-05	2.96114e-05	1.36651e-05	3.61978e-06	1.59609e-05	3.85616e-05	0	4.33078e-06	0	1.52063e-05	5.30323e-05	0	2.32496e-06	2.39212e-06	2.14978e-06	1.40006e-06	0	2.89472e-05	8.21534e-06	5.51184e-06	2.04796e-05	1.58638e-05	2.39538e-05	5.93502e-06	4.60768e-06	2.78476e-06	3.79682e-06	5.7843e-06
HSERMETANA-PWY: L-methionine biosynthesis III	8.06607e-05	0.000107102	2.33598e-05	0.000128701	0.000129826	0.000105074	3.56019e-05	1.57899e-05	0.000139107	0.000116005	2.38918e-05	3.76197e-05	1.07313e-05	5.50327e-05	0.000208329	0	5.5549e-06	9.48125e-06	1.16968e-05	1.34176e-05	3.08928e-06	6.7273e-05	2.54911e-05	4.52258e-05	8.81973e-05	7.03797e-05	8.57474e-05	2.80391e-05	1.32191e-05	1.43363e-05	2.91475e-05	1.60401e-05
ILEUDEG-PWY: L-isoleucine degradation I	0	0	0	0	8.07953e-07	0	0	0	0	0	0	0	0	7.19043e-07	8.22361e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.8215e-07	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.000123777	0.000218053	4.41613e-05	0.000252265	0.000253893	0.000198349	9.52144e-05	4.21671e-05	0.000185268	0.000240779	4.84512e-05	8.31831e-05	4.49439e-05	0.000104032	0.000343551	0	3.45867e-05	2.27522e-05	2.38457e-05	4.91614e-05	9.73144e-06	0.000140554	5.51349e-05	7.39647e-05	0.000140237	0.000118244	0.000122812	4.71152e-05	4.35218e-05	3.4984e-05	7.74156e-05	3.3326e-05
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0	0	0	0	0	0	8.35808e-07	0	0	0	0	0	0	0	1.41989e-06	0	0	0	0	0	0	3.40159e-06	8.09091e-07	0	0	0	0	0	0	0	0	0
KETOGLUCONMET-PWY: ketogluconate metabolism	6.28509e-06	3.00021e-06	1.02949e-06	7.10921e-06	3.6336e-06	1.04753e-05	1.39627e-05	2.53845e-06	1.87539e-05	1.44043e-05	0	6.1658e-07	0	4.64855e-06	1.29206e-05	0	0	0	2.3901e-06	0	0	6.67562e-06	0	2.30961e-06	3.65068e-06	1.60817e-06	3.09213e-06	1.37719e-06	0	1.29449e-06	2.26801e-06	0
LACTOSECAT-PWY: lactose and galactose degradation I	2.40431e-06	2.48411e-05	3.80294e-06	3.1637e-05	1.72118e-05	2.16e-05	8.80111e-06	1.766e-06	6.40889e-06	1.41799e-05	0	1.38716e-06	0	1.80267e-05	1.92928e-05	0	0	0	1.29137e-06	0	0	2.44933e-05	2.94995e-06	2.66417e-05	2.00616e-05	4.67565e-06	1.55458e-06	3.50266e-06	0	2.23945e-06	0	4.65314e-06
LEU-DEG2-PWY: L-leucine degradation I	0	1.50054e-06	0	1.36957e-06	2.84367e-06	0	7.57711e-07	0	0	1.0913e-06	0	0	0	9.10043e-07	7.67496e-06	0	0	0	0	0	0	3.2101e-06	0	0	0	0	0	4.84103e-07	0	0	0	0
LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60164e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPASYN-PWY: phospholipases	4.63439e-06	1.08476e-05	8.54761e-06	1.59269e-05	5.73881e-06	1.19359e-05	1.06174e-05	0	0.00015408	7.9288e-06	0.0001335	7.49932e-05	0.000146161	1.15286e-05	1.99674e-05	0.000209012	9.39158e-05	1.3372e-05	3.4257e-05	0.000136594	6.97732e-05	1.12883e-05	3.6532e-05	9.4599e-06	1.35355e-05	1.22813e-05	2.08639e-05	2.65964e-05	4.75926e-05	1.95129e-05	5.80106e-05	2.68336e-05
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70414e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8002e-07	0	0	0	0	0	0
LYSINE-DEG1-PWY: L-lysine degradation XI (mammalian)	0	0	0	5.69762e-07	0	0	0	0	0	0	0	0	0	8.74453e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	2.33121e-05	5.45278e-05	8.82284e-06	7.07037e-05	5.00354e-05	4.95213e-05	2.27336e-05	5.24485e-06	2.39509e-05	6.4227e-05	0	8.00698e-06	0	2.52721e-05	8.8213e-05	0	4.05477e-06	3.957e-06	3.74459e-06	2.48621e-06	0	4.49443e-05	1.35859e-05	9.7614e-06	3.39412e-05	2.59901e-05	3.7948e-05	9.8024e-06	7.97937e-06	4.78704e-06	7.14312e-06	8.73005e-06
METH-ACETATE-PWY: methanogenesis from acetate	0	8.68108e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	1.31253e-05	1.44091e-05	4.0398e-06	3.31282e-05	2.89991e-05	2.11268e-05	1.0264e-05	1.65352e-06	1.39872e-05	2.21803e-05	0	6.01074e-06	0	1.00508e-05	2.24186e-05	0	0	0	2.84231e-06	0	0	1.7687e-05	6.22409e-06	8.76002e-06	2.94842e-05	8.2909e-06	5.29177e-06	3.95739e-06	3.4134e-06	2.24006e-06	4.13557e-06	2.95681e-06
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation	0	4.77636e-07	0	0	0	0	0	0	0	7.97201e-07	0	0	0	0	0	0	0	0	0	0	0	6.35209e-07	0	0	0	0	0	0	0	0	0	0
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	2.15044e-05	5.06466e-05	8.21344e-06	6.64866e-05	4.5299e-05	4.53732e-05	2.07428e-05	5.58091e-06	2.58895e-05	5.88018e-05	0	7.20888e-06	0	2.34349e-05	8.08927e-05	0	3.88208e-06	3.82577e-06	3.50375e-06	2.37129e-06	0	4.26914e-05	1.25948e-05	8.97982e-06	3.15957e-05	2.4469e-05	3.58287e-05	9.38362e-06	7.32143e-06	4.48159e-06	6.35514e-06	8.69049e-06
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	0	3.01936e-06	0	2.7106e-06	2.15815e-06	2.38317e-06	0	0	0	1.94318e-06	0	0	0	2.48252e-06	6.40869e-07	0	0	0	0	0	0	5.78981e-06	0	0	3.06918e-06	5.95353e-07	0	0	0	0	0	0
NADSYN-PWY: NAD de novo biosynthesis II (from tryptophan)	1.93522e-06	3.94051e-06	3.30171e-06	7.87171e-06	1.08399e-05	7.69151e-06	7.97082e-06	0	1.00015e-05	1.63055e-05	0	1.27204e-05	5.85858e-06	6.10042e-06	1.64542e-05	0	2.08743e-06	6.97524e-06	0	1.37437e-05	1.88831e-06	3.65577e-06	0	3.79138e-06	2.08222e-06	5.64411e-06	7.27983e-06	6.04099e-06	1.06505e-05	2.49096e-06	4.90273e-06	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	6.99828e-06	2.31424e-05	3.65404e-06	3.36393e-05	2.48009e-05	2.50077e-05	1.51271e-05	6.1871e-07	7.09976e-06	4.34248e-05	0	2.07407e-06	0	1.15284e-05	5.22662e-05	0	1.18896e-05	1.39635e-06	4.01149e-06	6.98536e-07	0	2.24157e-05	3.45159e-06	5.10896e-06	2.44048e-05	9.61553e-06	1.00088e-05	3.38398e-06	2.00323e-06	2.65728e-06	3.53058e-06	1.18133e-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I	9.19631e-05	0.000119742	2.29429e-05	0.000144862	0.000142154	0.000120555	5.25813e-05	9.87112e-06	0.000105982	0.000142318	1.66881e-05	3.31657e-05	3.45995e-06	5.92723e-05	0.000233229	0	1.04677e-05	1.16745e-05	9.18817e-06	4.82901e-06	7.25299e-06	7.5475e-05	2.78412e-05	3.95668e-05	8.22166e-05	6.88522e-05	9.29353e-05	2.24083e-05	2.01061e-05	1.26368e-05	2.11317e-05	1.25517e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	7.57537e-05	0.000128674	2.84576e-05	0.000159006	0.000180331	0.000132007	5.65341e-05	2.63016e-05	0.000123171	0.000155949	3.39141e-05	6.25619e-05	6.37426e-05	6.36813e-05	0.000240306	5.61691e-06	3.50091e-05	1.79361e-05	1.73916e-05	5.2691e-05	1.09051e-05	9.62723e-05	4.10708e-05	6.12847e-05	0.000114534	7.0673e-05	8.18931e-05	3.78283e-05	3.69883e-05	2.3195e-05	5.83842e-05	2.84566e-05
NPGLUCAT-PWY: Entner-Doudoroff pathway II (non-phosphorylative)	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46954e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	5.37263e-05	9.96268e-05	2.25566e-05	0.000103928	0.000131186	9.28317e-05	4.57457e-05	7.04689e-06	5.11531e-05	0.000128388	1.26189e-05	2.53979e-05	0	4.78574e-05	0.000191564	0	3.40963e-06	7.35058e-06	5.56829e-06	3.18347e-06	1.8308e-06	5.68803e-05	1.95237e-05	2.23602e-05	5.82499e-05	4.51658e-05	6.10471e-05	1.91154e-05	1.31473e-05	7.42633e-06	1.37377e-05	2.6743e-06
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0	0	0	0	3.24562e-06	0	4.73156e-06	0	0	6.1899e-06	0	0	0	1.71266e-06	1.43891e-05	0	0	0	0	0	0	2.27128e-06	0	0	0	0	0	0	0	0	0	0
ORNDEG-PWY: superpathway of ornithine degradation	0	0	0	0	3.69062e-06	0	5.01923e-06	0	0	1.45155e-05	0	0	0	1.05762e-06	1.51652e-05	0	0	0	0	0	0	4.86698e-06	0	0	0	0	0	0	0	0	0	6.0455e-07
P101-PWY: ectoine biosynthesis	2.6138e-05	1.2259e-05	5.84163e-06	2.23369e-05	3.85762e-05	3.71959e-05	1.67449e-05	0	0	3.4049e-05	3.39904e-06	1.39286e-05	0	1.21227e-05	2.49972e-05	0	0	0	6.95066e-07	2.58724e-06	0	1.45744e-05	1.15225e-05	1.03068e-05	1.35936e-05	1.67297e-05	7.2545e-05	1.86016e-06	3.35799e-06	1.16478e-06	5.00607e-05	4.64762e-06
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	6.46742e-05	7.86274e-05	1.66194e-05	8.34722e-05	7.78634e-05	7.3837e-05	3.81125e-05	9.17648e-06	3.55908e-05	7.89506e-05	6.93916e-06	2.41735e-05	2.26474e-06	3.06189e-05	0.000139219	0	6.40371e-06	2.23704e-06	1.01597e-05	4.40528e-06	1.04084e-05	4.84473e-05	1.85857e-05	3.11923e-05	4.87245e-05	5.32652e-05	6.32461e-05	1.66794e-05	1.3534e-05	6.2995e-06	1.66991e-05	8.56978e-06
P108-PWY: pyruvate fermentation to propanoate I	0	4.81368e-06	0	1.55151e-05	6.17741e-06	1.22899e-05	0	0	0	1.84754e-05	0	0	0	7.44594e-06	1.89099e-05	0	5.42901e-06	0	0	0	0	4.07121e-06	0	0	0	0	0	0	0	0	0	0
P122-PWY: heterolactic fermentation	0	2.72252e-06	1.30146e-06	1.67875e-06	1.26028e-05	4.01193e-06	0	0	0	0	0	0	0	7.12464e-06	1.37093e-05	0	0	0	0	0	0	2.66109e-06	0	0	0	2.36611e-06	0	0	0	0	1.11747e-06	0
P124-PWY: Bifidobacterium shunt	0	2.75098e-06	1.29306e-06	1.68976e-06	1.38613e-05	4.14039e-06	6.18141e-06	0	0	0	0	0	0	7.47674e-06	1.4519e-05	0	0	0	0	0	0	9.506e-07	0	0	0	3.7709e-06	0	0	2.32329e-06	0	1.06729e-06	0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	9.26599e-07	1.55905e-05	2.69349e-06	6.71394e-06	9.63582e-06	7.00941e-06	2.50792e-06	0	7.80985e-06	1.22418e-05	0	2.2989e-06	0	9.02152e-06	7.65906e-06	0	0	0	0	0	0	1.103e-05	7.84487e-07	1.50164e-05	4.15414e-06	1.2876e-06	0	3.09804e-06	1.08192e-06	6.5648e-07	1.66003e-06	1.65332e-06
P161-PWY: acetylene degradation (anaerobic)	8.64165e-06	1.56256e-05	1.55273e-06	2.88532e-05	6.48208e-05	4.52519e-05	3.49724e-05	3.10308e-06	0	3.97355e-05	6.16176e-06	1.33511e-05	0	1.18859e-05	4.10539e-05	0	0	0	1.32597e-06	8.19502e-07	2.07214e-06	1.37009e-05	6.8615e-06	9.81959e-06	8.7632e-06	2.13021e-05	4.33504e-05	4.50426e-06	2.82745e-06	2.43212e-06	6.87245e-06	2.56732e-06
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0	0	0	1.31845e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P163-PWY: L-lysine fermentation to acetate and butanoate	0	0	0	6.92772e-07	4.72528e-07	0	0	0	0	0	0	0	0	0	1.26803e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)	8.43321e-06	1.13217e-05	3.7596e-06	1.74324e-05	1.6337e-05	1.19471e-05	9.27553e-06	0	3.27838e-06	1.30356e-05	0	3.59456e-06	0	9.52241e-06	1.73581e-05	0	0	0	1.71131e-06	0	0	1.24684e-05	0	5.4658e-06	1.23462e-05	0	5.62464e-06	3.22968e-06	0	2.07567e-06	0	1.62631e-06
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	8.3381e-06	3.13049e-05	5.98084e-06	4.74525e-05	2.71466e-05	1.2077e-05	1.77658e-05	5.48481e-06	2.45234e-05	9.03677e-06	8.57565e-06	5.1747e-06	0	1.22831e-05	3.05122e-05	0	0	5.4079e-06	2.29191e-06	0	0	1.64549e-05	3.72467e-06	1.23119e-05	1.33342e-05	3.37275e-06	2.02871e-05	2.27601e-06	9.8868e-07	3.82476e-06	9.79826e-06	5.42901e-06
P221-PWY: octane oxidation	2.44126e-06	4.27501e-06	3.37432e-06	1.94297e-05	1.84295e-05	1.27829e-05	2.42908e-05	0	1.95473e-05	1.89404e-05	3.20143e-06	5.71023e-06	0	2.79559e-06	1.6087e-05	0	5.31376e-07	3.6036e-06	1.67127e-06	1.75082e-06	0	1.06605e-05	2.22772e-06	8.27184e-06	8.43224e-06	6.65151e-06	8.48042e-06	4.73743e-06	3.87469e-06	2.31989e-06	0	9.22176e-07
P23-PWY: reductive TCA cycle I	0	4.38305e-06	3.71745e-06	8.46905e-06	3.65833e-06	7.22715e-06	5.85822e-06	0	0	1.21424e-05	0	1.10171e-06	0	5.52097e-06	1.1167e-05	0	0	0	0	0	0	2.49855e-06	0	9.27836e-06	0	5.82346e-06	0	5.40384e-06	1.05088e-06	1.94983e-06	3.53769e-06	4.05837e-06
P241-PWY: coenzyme B biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9954e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	3.23306e-05	6.30859e-05	1.22875e-05	8.60711e-05	6.45635e-05	5.77414e-05	2.06447e-05	7.49031e-06	4.67531e-05	6.34759e-05	0	1.24738e-05	0	3.00105e-05	0.000108093	0	3.47105e-06	5.58885e-06	6.03235e-06	2.7942e-06	0	4.29811e-05	1.72446e-05	1.65174e-05	4.52189e-05	2.69008e-05	4.68609e-05	1.38896e-05	1.0075e-05	7.26304e-06	1.15132e-05	1.13767e-05
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	9.10873e-05	0.000116333	2.15334e-05	0.000113624	0.000122561	0.000105767	3.66626e-05	9.64009e-06	0.000113362	9.42339e-05	1.88489e-05	2.83278e-05	1.81706e-06	5.4003e-05	0.000180332	0	3.87765e-06	8.24162e-06	1.37412e-05	2.63599e-06	1.31332e-06	8.64489e-05	2.82526e-05	4.20368e-05	8.25599e-05	5.67008e-05	7.8448e-05	2.87557e-05	1.66536e-05	1.19947e-05	1.10647e-05	1.65661e-05
P42-PWY: incomplete reductive TCA cycle	1.19773e-05	2.5589e-05	4.73449e-06	1.79766e-05	1.73046e-05	1.07629e-05	9.41374e-06	2.90601e-06	6.5355e-06	2.0561e-05	0	1.16077e-06	0	1.73715e-05	3.25535e-05	0	3.11245e-06	0	4.06553e-06	0	0	2.16385e-05	8.08557e-06	2.15481e-05	1.51271e-05	5.13654e-06	0	5.14431e-06	8.1028e-07	1.6597e-06	4.91911e-06	4.49875e-06
P441-PWY: superpathway of N-acetylneuraminate degradation	1.71713e-05	3.18898e-05	7.09068e-06	4.55082e-05	5.22115e-05	3.95548e-05	2.1228e-05	4.23764e-06	2.32377e-05	4.01596e-05	7.80364e-06	1.23084e-05	0	2.14147e-05	5.10955e-05	0	0	4.6555e-06	5.55139e-06	0	0	2.73629e-05	1.05435e-05	1.44963e-05	3.207e-05	1.42944e-05	6.46852e-06	8.41953e-06	5.49726e-06	3.65339e-06	5.5802e-06	4.83736e-06
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	1.42785e-05	2.44453e-05	2.6755e-06	2.26967e-05	2.59308e-05	4.13243e-05	1.77191e-05	0	5.62756e-06	2.9492e-05	0	9.31958e-06	0	1.53003e-05	4.61342e-05	0	0	2.22653e-06	2.41952e-06	0	0	1.98507e-05	9.558e-06	1.44544e-05	1.03612e-05	1.51346e-05	5.09579e-06	6.13082e-06	4.08663e-06	3.29474e-06	6.2515e-06	3.39589e-06
