Assembly Accession	Organism Name				GCA_000006765.1	Pseudomonas aeruginosa PAO1	Pseudomonas aeruginosa PAO1|GCA_000006765.1							 		Tree node label
GCA_003851985.1	Pseudomonas chlororaphis				GCA_004124275.1	Pseudomonas sp. DTU12.3	Pseudomonas sp. DTU12.3|GCA_004124275.1						#	zZ269675155089011841zZ	#zZ269675155089011841zZ	Pseudomonas aeruginosa PA7|GCA_000017205.1
GCA_003852005.1	Pseudomonas chlororaphis subsp. aureofaciens				GCA_004193735.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_004193735.1						#	zZ2698210103818582007zZ	#zZ2698210103818582007zZ	Pseudomonas sp. StFLB209|GCA_000829415.1
GCA_003852025.1	Pseudomonas synxantha				GCA_004214895.1	Pseudomonas tructae	Pseudomonas tructae|GCA_004214895.1						#	zZ2701468934801964631zZ	#zZ2701468934801964631zZ	Pseudomonas glycinae|GCA_001594225.2
GCA_003852045.1	Pseudomonas orientalis				GCA_004291075.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_004291075.1						#	zZ2706572814009907174zZ	#zZ2706572814009907174zZ	Pseudomonas marginalis|GCA_034424355.1
GCA_003852065.1	Pseudomonas sp. R3-18-08				GCA_004355125.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_004355125.1						#	zZ2717582327613721389zZ	#zZ2717582327613721389zZ	Pseudomonas aeruginosa PA1R|GCA_000496645.1
GCA_003852235.1	Pseudomonas sp. R4-35-07				GCA_004355145.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_004355145.1						#	zZ272454862550855015zZ	#zZ272454862550855015zZ	Pseudomonas simiae|GCA_030687085.1
GCA_003852255.1	Pseudomonas sp. R1-43-08				GCA_004379315.1	Pseudomonas sp. SXM-1	Pseudomonas sp. SXM-1|GCA_004379315.1						#	zZ2727823331666549478zZ	#zZ2727823331666549478zZ	Pseudomonas aeruginosa|GCA_036232305.1
GCA_003852275.1	Pseudomonas sp. R4-39-08				GCA_004526365.1	Pseudomonas sp. S150	Pseudomonas sp. S150|GCA_004526365.1						#	zZ2729408402669833824zZ	#zZ2729408402669833824zZ	Pseudomonas sp. DTU12.3|GCA_004124275.1
GCA_003852295.1	Pseudomonas sp. R11-23-07				GCA_004683905.1	Pseudomonas fluorescens	Pseudomonas fluorescens|GCA_004683905.1						#	zZ2740778363357293108zZ	#zZ2740778363357293108zZ	Pseudomonas psychrotolerans|GCA_001913135.1
GCA_003852315.1	Pseudomonas sp. LBUM920				GCA_004786035.1	Pseudomonas viciae	Pseudomonas viciae|GCA_004786035.1						#	zZ2741557204977712993zZ	#zZ2741557204977712993zZ	Pseudomonas aeruginosa|GCA_028609225.1
GCA_003852335.1	Pseudomonas sp. R2-60-08W				GCA_004803755.1	Pseudomonas sp. DG56-2	Pseudomonas sp. DG56-2|GCA_004803755.1						#	zZ274361386360445381zZ	#zZ274361386360445381zZ	Pseudomonas piscis|GCA_030016165.2
GCA_003852355.1	Pseudomonas sp. R2-7-07				GCA_004919535.4	Pseudomonas veronii	Pseudomonas veronii|GCA_004919535.4						#	zZ2743840186387047686zZ	#zZ2743840186387047686zZ	Pseudomonas aeruginosa|GCA_033229485.1
GCA_003852375.1	Pseudomonas sp. R4-34-07				GCA_005080685.1	Pseudomonas putida	Pseudomonas putida|GCA_005080685.1						#	zZ274563515403682845zZ	#zZ274563515403682845zZ	Pseudomonas mendocina|GCA_037482215.1
GCA_003940785.1	Pseudomonas oryziphila				GCA_005305005.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_005305005.1						#	zZ2747979506673218161zZ	#zZ2747979506673218161zZ	Pseudomonas alloputida|GCA_021283075.2
GCA_003940825.1	Pseudomonas oryziphila				GCA_005937845.2	Pseudomonas sp. KBS0802	Pseudomonas sp. KBS0802|GCA_005937845.2						#	zZ2749307613123906516zZ	#zZ2749307613123906516zZ	Pseudomonas aeruginosa|GCA_027571155.1
GCA_003945765.1	Pseudomonas chlororaphis subsp. chlororaphis				GCA_005937945.2	Pseudomonas sp. KBS0707	Pseudomonas sp. KBS0707|GCA_005937945.2						#	zZ27500405791924992zZ	#zZ27500405791924992zZ	Pseudomonas aeruginosa|GCA_003028335.1
GCA_003950015.1	Pseudomonas aeruginosa				GCA_005938665.2	Pseudomonas sp. ATCC 43928	Pseudomonas sp. ATCC 43928|GCA_005938665.2						#	zZ2751152025037499026zZ	#zZ2751152025037499026zZ	Pseudomonas sp. DC1.2|GCA_034351645.1
GCA_003950235.1	Pseudomonas aeruginosa				GCA_006094435.1	Pseudomonas sp. MPC6	Pseudomonas sp. MPC6|GCA_006094435.1						#	zZ2767575961096714698zZ	#zZ2767575961096714698zZ	Pseudomonas eucalypticola|GCA_013374995.1
GCA_003950255.1	Pseudomonas aeruginosa				GCA_006351945.1	Pseudomonas sp. SWI7	Pseudomonas sp. SWI7|GCA_006351945.1						#	zZ2768437803335351200zZ	#zZ2768437803335351200zZ	Pseudomonas coronafaciens pv. coronafaciens|GCA_009734285.1
GCA_003952245.1	Pseudomonas libanensis				GCA_006364795.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_006364795.1						#	zZ2770408725976366314zZ	#zZ2770408725976366314zZ	Pseudomonas aeruginosa|GCA_037482125.1
GCA_003952285.1	Pseudomonas aeruginosa				GCA_006384975.1	Pseudomonas psychrotolerans	Pseudomonas psychrotolerans|GCA_006384975.1						#	zZ2772872982413258045zZ	#zZ2772872982413258045zZ	Pseudomonas sp. AN-1|GCA_034057115.1
GCA_003952305.1	Pseudomonas aeruginosa				GCA_006517195.1	Pseudomonas sp. NIBRBAC000502773	Pseudomonas sp. NIBRBAC000502773|GCA_006517195.1						#	zZ2773068631361491069zZ	#zZ2773068631361491069zZ	Pseudomonas sp. KHPS1|GCA_024205205.1
GCA_003952325.1	Pseudomonas aeruginosa				GCA_006547025.1	Pseudomonas azotoformans	Pseudomonas azotoformans|GCA_006547025.1						#	zZ2773271756612676212zZ	#zZ2773271756612676212zZ	Pseudomonas aeruginosa PA1|GCA_000496605.2
GCA_003957825.1	Pseudomonas aeruginosa				GCA_006971785.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_006971785.1						#	zZ2773699930380827132zZ	#zZ2773699930380827132zZ	Pseudomonas chlororaphis|GCA_017922675.1
GCA_003991465.1	Pseudomonas aeruginosa				GCA_007559065.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_007559065.1						#	zZ2777750946170989367zZ	#zZ2777750946170989367zZ	Pseudomonas aeruginosa|GCA_007559065.1
GCA_004000515.1	Pseudomonas poae				GCA_007559085.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_007559085.1						#	zZ2782919736224797546zZ	#zZ2782919736224797546zZ	Pseudomonas aeruginosa|GCA_016925475.1
GCA_004006335.1	Pseudomonas syringae				GCA_007559125.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_007559125.1						#	zZ2788900844508938428zZ	#zZ2788900844508938428zZ	Pseudomonas poae|GCA_036865345.1
GCA_004010895.1	Pseudomonas aeruginosa				GCA_007633355.1	Pseudomonas sp. BJP69	Pseudomonas sp. BJP69|GCA_007633355.1						#	zZ2794102508507046911zZ	#zZ2794102508507046911zZ	Pseudomonas aeruginosa|GCA_016743115.1
GCA_004011755.1	Pseudomonas sp. RU47				GCA_007833495.1	Pseudomonas putida	Pseudomonas putida|GCA_007833495.1						#	zZ2797437623281134102zZ	#zZ2797437623281134102zZ	Pseudomonas aeruginosa|GCA_016134915.1
GCA_004014755.2	Pseudomonas aeruginosa				GCA_007833895.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_007833895.1						#	zZ2797615889109369016zZ	#zZ2797615889109369016zZ	Pseudomonas sp. B21-031|GCA_024748985.1
GCA_004102665.1	Pseudomonas aeruginosa				GCA_008033725.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_008033725.1						#	zZ2806308968969100579zZ	#zZ2806308968969100579zZ	Pseudomonas phenolilytica|GCA_021432765.1
GCA_004124255.1	Candidatus Pseudomonas adelgestsugas				GCA_008245185.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_008245185.1						#	zZ280877518977335572zZ	#zZ280877518977335572zZ	Pseudomonas aeruginosa|GCA_028608585.1
GCA_004124275.1	Pseudomonas sp. DTU12.3				GCA_008330565.1	Pseudomonas protegens	Pseudomonas protegens|GCA_008330565.1						#	zZ2817098096857887968zZ	#zZ2817098096857887968zZ	Pseudomonas poae|GCA_036865275.1
GCA_004193735.1	Pseudomonas aeruginosa				GCA_008370715.1	Pseudomonas brassicacearum	Pseudomonas brassicacearum|GCA_008370715.1						#	zZ2825806512492242121zZ	#zZ2825806512492242121zZ	Pseudomonas sp. UW4|GCA_000316175.1
GCA_004214895.1	Pseudomonas tructae				GCA_008605605.1	Pseudomonas putida	Pseudomonas putida|GCA_008605605.1						#	zZ2848799851429555567zZ	#zZ2848799851429555567zZ	Pseudomonas moraviensis|GCA_024748715.1
GCA_004291075.1	Pseudomonas aeruginosa				GCA_008693825.1	Pseudomonas oryzihabitans	Pseudomonas oryzihabitans|GCA_008693825.1						#	zZ2852660614564768567zZ	#zZ2852660614564768567zZ	Pseudomonas aeruginosa|GCA_028609305.1
GCA_004355125.1	Pseudomonas aeruginosa				GCA_008693965.1	Pseudomonas luteola	Pseudomonas luteola|GCA_008693965.1						#	zZ28541511005468464zZ	#zZ28541511005468464zZ	Pseudomonas fluorescens|GCA_001708445.1
GCA_004355145.1	Pseudomonas aeruginosa				GCA_008705235.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_008705235.1						#	zZ2859563257059277024zZ	#zZ2859563257059277024zZ	Pseudomonas sp. SWI44|GCA_002947915.1
GCA_004379315.1	Pseudomonas sp. SXM-1				GCA_008807375.1	Pseudomonas lalkuanensis	Pseudomonas lalkuanensis|GCA_008807375.1						#	zZ286190223932150159zZ	#zZ286190223932150159zZ	Pseudomonas asiatica|GCA_024494485.1
GCA_004526365.1	Pseudomonas sp. S150				GCA_008807395.1	Pseudomonas sp. C27(2019)	Pseudomonas sp. C27(2019)|GCA_008807395.1						#	zZ2865442223656488886zZ	#zZ2865442223656488886zZ	Pseudomonas marginalis|GCA_034011435.1
GCA_004683905.1	Pseudomonas fluorescens				GCA_008807415.1	Pseudomonas denitrificans	Pseudomonas denitrificans|GCA_008807415.1						#	zZ2872866999154347308zZ	#zZ2872866999154347308zZ	Pseudomonas kurunegalensis|GCA_038750345.1
GCA_004786035.1	Pseudomonas viciae				GCA_008807675.1	Pseudomonas protegens	Pseudomonas protegens|GCA_008807675.1						#	zZ2878740216552829532zZ	#zZ2878740216552829532zZ	Pseudomonas sp. FP597|GCA_030687435.1
GCA_004803755.1	Pseudomonas sp. DG56-2				GCA_009176725.1	Pseudomonas sp. KUIN-1	Pseudomonas sp. KUIN-1|GCA_009176725.1						#	zZ2879281746053501172zZ	#zZ2879281746053501172zZ	Pseudomonas fragi|GCA_035658315.1
GCA_004919535.4	Pseudomonas veronii				GCA_009189165.1	Pseudomonas sp. SCB32	Pseudomonas sp. SCB32|GCA_009189165.1						#	zZ2880769636639825976zZ	#zZ2880769636639825976zZ	Pseudomonas seleniipraecipitans|GCA_001839645.2
GCA_005080685.1	Pseudomonas putida				GCA_009363395.1	Pseudomonas sp. THAF187a	Pseudomonas sp. THAF187a|GCA_009363395.1						#	zZ2884492686119635302zZ	#zZ2884492686119635302zZ	Pseudomonas benzenivorans|GCA_033547155.1
GCA_005305005.1	Pseudomonas aeruginosa				GCA_009363475.1	Pseudomonas sp. THAF42	Pseudomonas sp. THAF42|GCA_009363475.1						#	zZ2886419058613945737zZ	#zZ2886419058613945737zZ	Pseudomonas ogarae|GCA_000237065.1
GCA_005937845.2	Pseudomonas sp. KBS0802				GCA_009497675.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009497675.1						#	zZ2892831668888335529zZ	#zZ2892831668888335529zZ	Pseudomonas aeruginosa|GCA_007559125.1
GCA_005937945.2	Pseudomonas sp. KBS0707				GCA_009498355.1	Pseudomonas aeruginosa PA99	Pseudomonas aeruginosa PA99|GCA_009498355.1						#	zZ2893680238203291167zZ	#zZ2893680238203291167zZ	Pseudomonas aeruginosa|GCA_036232905.1
GCA_005938665.2	Pseudomonas sp. ATCC 43928				GCA_009601685.2	Pseudomonas brassicacearum	Pseudomonas brassicacearum|GCA_009601685.2						#	zZ2898820617360899792zZ	#zZ2898820617360899792zZ	Pseudomonas aeruginosa|GCA_016811975.1
GCA_006094435.1	Pseudomonas sp. MPC6				GCA_009648855.1	Pseudomonas sp. CFSAN084952	Pseudomonas sp. CFSAN084952|GCA_009648855.1						#	zZ2900317437067332985zZ	#zZ2900317437067332985zZ	Pseudomonas putida|GCA_024125675.1
GCA_006351945.1	Pseudomonas sp. SWI7				GCA_009648875.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009648875.1						#	zZ2900739827478990458zZ	#zZ2900739827478990458zZ	Pseudomonas sp. TCU-HL1|GCA_001708505.1
GCA_006364735.1	Pseudomonas aeruginosa				GCA_009664165.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009664165.1						#	zZ2901204106395296415zZ	#zZ2901204106395296415zZ	Pseudomonas aeruginosa|GCA_022593675.3
GCA_006364795.1	Pseudomonas aeruginosa				GCA_009676765.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009676765.1						#	zZ2901598252167352286zZ	#zZ2901598252167352286zZ	Pseudomonas aeruginosa|GCA_001482325.1
GCA_006384975.1	Pseudomonas psychrotolerans				GCA_009720405.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009720405.1						#	zZ2909780445771139897zZ	#zZ2909780445771139897zZ	Pseudomonas protegens|GCA_029202505.1
GCA_006517195.1	Pseudomonas sp. NIBRBAC000502773				GCA_009720425.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009720425.1						#	zZ2926107950852243998zZ	#zZ2926107950852243998zZ	Pseudomonas aeruginosa|GCA_024652945.3
GCA_006547025.1	Pseudomonas azotoformans				GCA_009734285.1	Pseudomonas coronafaciens pv. coronafaciens	Pseudomonas coronafaciens pv. coronafaciens|GCA_009734285.1						#	zZ2932616904336127820zZ	#zZ2932616904336127820zZ	Pseudomonas sp. MM221|GCA_947090825.1
GCA_006704595.2	Pseudomonas aeruginosa				GCA_009755645.1	Pseudomonas alkylphenolica	Pseudomonas alkylphenolica|GCA_009755645.1						#	zZ2933738144559929478zZ	#zZ2933738144559929478zZ	Pseudomonas aeruginosa|GCA_001293085.1
GCA_006971785.1	Pseudomonas aeruginosa				GCA_009818265.1	Pseudomonas mediterranea	Pseudomonas mediterranea|GCA_009818265.1						#	zZ294030646611435003zZ	#zZ294030646611435003zZ	Pseudomonas aeruginosa|GCA_022570235.1
GCA_007559065.1	Pseudomonas aeruginosa				GCA_009827115.1	Pseudomonas sp. J380	Pseudomonas sp. J380|GCA_009827115.1						#	zZ29425675535769360zZ	#zZ29425675535769360zZ	Pseudomonas tolaasii|GCA_037094645.1
GCA_007559085.1	Pseudomonas aeruginosa				GCA_009831395.1	Pseudomonas monteilii	Pseudomonas monteilii|GCA_009831395.1						#	zZ294596499831733472zZ	#zZ294596499831733472zZ	Pseudomonas aeruginosa|GCA_036417995.1
GCA_007559105.1	Pseudomonas aeruginosa				GCA_009834495.1	Pseudomonas chlororaphis	Pseudomonas chlororaphis|GCA_009834495.1						#	zZ2948528012573001377zZ	#zZ2948528012573001377zZ	Pseudomonas syringae|GCA_026261685.1
GCA_007559125.1	Pseudomonas aeruginosa				GCA_009834515.1	Pseudomonas sp. R84	Pseudomonas sp. R84|GCA_009834515.1						#	zZ2951178881546269012zZ	#zZ2951178881546269012zZ	Pseudomonas putida S13.1.2|GCA_000498395.3
GCA_007633355.1	Pseudomonas sp. BJP69				GCA_009834545.1	Pseudomonas sp. S04	Pseudomonas sp. S04|GCA_009834545.1						#	zZ2957595440365115875zZ	#zZ2957595440365115875zZ	Pseudomonas sp. REB1044|GCA_038813925.1
GCA_007833495.1	Pseudomonas putida				GCA_009834565.1	Pseudomonas sp. R76	Pseudomonas sp. R76|GCA_009834565.1						#	zZ2965720955678880523zZ	#zZ2965720955678880523zZ	Pseudomonas aeruginosa|GCA_024300845.1
GCA_007833895.1	Pseudomonas aeruginosa				GCA_009866705.1	Pseudomonas sp. R32	Pseudomonas sp. R32|GCA_009866705.1						#	zZ2974420762227361039zZ	#zZ2974420762227361039zZ	Pseudomonas aeruginosa|GCA_018141565.1
GCA_008033725.1	Pseudomonas aeruginosa				GCA_009866745.1	Pseudomonas sp. S34	Pseudomonas sp. S34|GCA_009866745.1						#	zZ2975980938422551707zZ	#zZ2975980938422551707zZ	Pseudomonas aeruginosa|GCA_016924475.2
GCA_008033745.1	Pseudomonas aeruginosa				GCA_009866765.1	Pseudomonas sp. S35	Pseudomonas sp. S35|GCA_009866765.1						#	zZ2980615572397792585zZ	#zZ2980615572397792585zZ	Pseudomonas aeruginosa|GCA_030179765.1
GCA_008033765.1	Pseudomonas aeruginosa				GCA_009866785.1	Pseudomonas sp. S49	Pseudomonas sp. S49|GCA_009866785.1						#	zZ2983786956441557406zZ	#zZ2983786956441557406zZ	Pseudomonas azotoformans|GCA_006547025.1
GCA_008195485.1	Pseudomonas aeruginosa				GCA_009867055.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009867055.1						#	zZ2984734081161539420zZ	#zZ2984734081161539420zZ	Pseudomonas chlororaphis subsp. aurantiaca|GCA_000761195.1
GCA_008245185.1	Pseudomonas aeruginosa				GCA_009873475.1	Pseudomonas sp. DTU12.1	Pseudomonas sp. DTU12.1|GCA_009873475.1						#	zZ2991028980264429987zZ	#zZ2991028980264429987zZ	Pseudomonas aeruginosa|GCA_035984435.1
GCA_008330565.1	Pseudomonas protegens				GCA_009883635.2	Pseudomonas putida	Pseudomonas putida|GCA_009883635.2						#	zZ2993643905802133429zZ	#zZ2993643905802133429zZ	Pseudomonas lundensis|GCA_018449025.1
GCA_008370715.1	Pseudomonas brassicacearum				GCA_009905195.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009905195.1						#	zZ3022705759951485595zZ	#zZ3022705759951485595zZ	Pseudomonas sp. CBSPAW29|GCA_029215855.1
GCA_008605605.1	Pseudomonas putida				GCA_009911735.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_009911735.1						#	zZ3031402404934266151zZ	#zZ3031402404934266151zZ	Pseudomonas putida|GCA_026428315.1
GCA_008693825.1	Pseudomonas oryzihabitans				GCA_009911755.1	Pseudomonas knackmussii	Pseudomonas knackmussii|GCA_009911755.1						#	zZ3041706209312349662zZ	#zZ3041706209312349662zZ	Pseudomonas aeruginosa|GCA_022870545.1
GCA_008693965.1	Pseudomonas luteola				GCA_009938035.1	Pseudomonas putida	Pseudomonas putida|GCA_009938035.1						#	zZ3042563560558033163zZ	#zZ3042563560558033163zZ	Pseudomonas syringae pv. syringae|GCA_030035225.1
GCA_008705235.1	Pseudomonas aeruginosa				GCA_010092525.1	Pseudomonas chlororaphis subsp. aurantiaca	Pseudomonas chlororaphis subsp. aurantiaca|GCA_010092525.1						#	zZ3043098525027988974zZ	#zZ3043098525027988974zZ	Pseudomonas aeruginosa|GCA_033228545.1
GCA_008807375.1	Pseudomonas lalkuanensis				GCA_010448615.1	Pseudomonas fluorescens	Pseudomonas fluorescens|GCA_010448615.1						#	zZ3044182324179882049zZ	#zZ3044182324179882049zZ	Pseudomonas sp. FP1742|GCA_030687145.1
GCA_008807395.1	Pseudomonas sp. C27(2019)				GCA_010668965.1	Pseudomonas fluorescens	Pseudomonas fluorescens|GCA_010668965.1						#	zZ3059415486783380037zZ	#zZ3059415486783380037zZ	Pseudomonas sp. S07E 245|GCA_019599025.1
GCA_008807675.1	Pseudomonas protegens				GCA_010669185.1	Pseudomonas sp. OIL-1	Pseudomonas sp. OIL-1|GCA_010669185.1						#	zZ3061982051911750602zZ	#zZ3061982051911750602zZ	Pseudomonas aeruginosa|GCA_036418295.1
GCA_008807695.1	Pseudomonas protegens				GCA_010694505.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_010694505.1						#	zZ3067006438628620318zZ	#zZ3067006438628620318zZ	Pseudomonas aeruginosa|GCA_033219075.1
GCA_008807715.1	Pseudomonas protegens				GCA_011040435.1	Pseudomonas psychrophila	Pseudomonas psychrophila|GCA_011040435.1						#	zZ3098004820958034014zZ	#zZ3098004820958034014zZ	Pseudomonas sp. B21-035|GCA_024748945.1
GCA_009176725.1	Pseudomonas sp. KUIN-1				GCA_011044415.1	Pseudomonas nitroreducens	Pseudomonas nitroreducens|GCA_011044415.1						#	zZ3102479722814879196zZ	#zZ3102479722814879196zZ	Pseudomonas aeruginosa|GCA_027571175.1
GCA_009189165.1	Pseudomonas sp. SCB32				GCA_011045375.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_011045375.1						#	zZ3110980438593982334zZ	#zZ3110980438593982334zZ	Pseudomonas aeruginosa|GCA_030179725.1
GCA_009362955.1	Pseudomonas chlororaphis subsp. aurantiaca				GCA_011045675.1	Pseudomonas monteilii	Pseudomonas monteilii|GCA_011045675.1						#	zZ3139019563379390577zZ	#zZ3139019563379390577zZ	Pseudomonas aeruginosa|GCA_013343475.1
GCA_009363395.1	Pseudomonas sp. THAF187a				GCA_011106815.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_011106815.1						#	zZ3141881992978668758zZ	#zZ3141881992978668758zZ	Pseudomonas putida|GCA_035758525.1
GCA_009363475.1	Pseudomonas sp. THAF42				GCA_011397855.1	Pseudomonas otitidis	Pseudomonas otitidis|GCA_011397855.1						#	zZ3143198474962370121zZ	#zZ3143198474962370121zZ	Pseudomonas nitroreducens|GCA_029457395.1
GCA_009497675.1	Pseudomonas aeruginosa				GCA_011466835.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_011466835.1						#	zZ3143715352945546667zZ	#zZ3143715352945546667zZ	Pseudomonas aeruginosa|GCA_001548135.1
GCA_009498355.1	Pseudomonas aeruginosa PA99				GCA_011765175.1	Pseudomonas coronafaciens	Pseudomonas coronafaciens|GCA_011765175.1						#	zZ3143738811869099280zZ	#zZ3143738811869099280zZ	Pseudomonas aeruginosa|GCA_025792515.1
GCA_009601685.2	Pseudomonas brassicacearum				GCA_012276675.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_012276675.1						#	zZ3145443119587161204zZ	#zZ3145443119587161204zZ	Pseudomonas sp. HR96|GCA_034059295.1
GCA_009648855.1	Pseudomonas sp. CFSAN084952				GCA_012647205.1	Pseudomonas umsongensis	Pseudomonas umsongensis|GCA_012647205.1						#	zZ3150092694619266295zZ	#zZ3150092694619266295zZ	Pseudomonas sp. ADAK21|GCA_012935735.1
GCA_009648875.1	Pseudomonas aeruginosa				GCA_012767755.2	Pseudomonas tohonis	Pseudomonas tohonis|GCA_012767755.2						#	zZ3152781590881099838zZ	#zZ3152781590881099838zZ	Pseudomonas syringae pv. actinidiae|GCA_032810905.1
GCA_009662315.1	Pseudomonas aeruginosa				GCA_012844345.1	Pseudomonas sp. gcc21	Pseudomonas sp. gcc21|GCA_012844345.1						#	zZ3154556835701984044zZ	#zZ3154556835701984044zZ	Pseudomonas aeruginosa|GCA_027571095.1
GCA_009664165.1	Pseudomonas aeruginosa				GCA_012935295.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_012935295.1						#	zZ3155048587532783760zZ	#zZ3155048587532783760zZ	Pseudomonas sp. FP1740|GCA_030687165.1
GCA_009676765.1	Pseudomonas aeruginosa				GCA_012935655.1	Pseudomonas sp. ADAK22	Pseudomonas sp. ADAK22|GCA_012935655.1						#	zZ3161666589291679778zZ	#zZ3161666589291679778zZ	Pseudomonas aeruginosa YL84|GCA_000524595.1
GCA_009676785.1	Pseudomonas aeruginosa				GCA_012935675.1	Pseudomonas sp. ADAK7	Pseudomonas sp. ADAK7|GCA_012935675.1						#	zZ3162644532996819600zZ	#zZ3162644532996819600zZ	Pseudomonas aeruginosa|GCA_003952305.1
GCA_009676885.1	Pseudomonas aeruginosa				GCA_012935695.1	Pseudomonas sp. ADAK18	Pseudomonas sp. ADAK18|GCA_012935695.1						#	zZ3175345691561230578zZ	#zZ3175345691561230578zZ	Pseudomonas aeruginosa|GCA_032761935.1
GCA_009720405.1	Pseudomonas aeruginosa				GCA_012935715.1	Pseudomonas sp. ADAK13	Pseudomonas sp. ADAK13|GCA_012935715.1						#	zZ3179845061283671698zZ	#zZ3179845061283671698zZ	Pseudomonas aeruginosa|GCA_036232245.1
GCA_009720425.1	Pseudomonas aeruginosa				GCA_012935735.1	Pseudomonas sp. ADAK21	Pseudomonas sp. ADAK21|GCA_012935735.1						#	zZ3180122811776674021zZ	#zZ3180122811776674021zZ	Pseudomonas citronellolis|GCA_035658415.1
GCA_009734285.1	Pseudomonas coronafaciens pv. coronafaciens				GCA_012971705.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_012971705.1						#	zZ3184868849493233715zZ	#zZ3184868849493233715zZ	Pseudomonas sp. G166|GCA_037027455.2
GCA_009745915.1	Pseudomonas protegens				GCA_012971725.1	Pseudomonas multiresinivorans	Pseudomonas multiresinivorans|GCA_012971725.1						#	zZ3186307097917596849zZ	#zZ3186307097917596849zZ	Pseudomonas syringae pv. maculicola str. ES4326|GCA_000145845.2
GCA_009755645.1	Pseudomonas alkylphenolica				GCA_012974785.1	Pseudomonas fluorescens	Pseudomonas fluorescens|GCA_012974785.1						#	zZ3194786516752743014zZ	#zZ3194786516752743014zZ	Pseudomonas aeruginosa|GCA_027570595.1
GCA_009800225.1	Pseudomonas syringae pv. tomato				GCA_012975065.1	Pseudomonas sp. SK	Pseudomonas sp. SK|GCA_012975065.1						#	zZ3199923928276271950zZ	#zZ3199923928276271950zZ	Pseudomonas aeruginosa|GCA_003369755.1
GCA_009818265.1	Pseudomonas mediterranea				GCA_013200955.2	Pseudomonas campi	Pseudomonas campi|GCA_013200955.2						#	zZ3209457369157136931zZ	#zZ3209457369157136931zZ	Pseudomonas chlororaphis|GCA_030388745.1
GCA_009827115.1	Pseudomonas sp. J380				GCA_013201095.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_013201095.1						#	zZ3213960676991505755zZ	#zZ3213960676991505755zZ	Pseudomonas aeruginosa|GCA_014490645.1
GCA_009831395.1	Pseudomonas monteilii				GCA_013201115.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_013201115.1						#	zZ322183022949728136zZ	#zZ322183022949728136zZ	Pseudomonas fulva|GCA_015679205.1
GCA_009834495.1	Pseudomonas chlororaphis				GCA_013201545.1	Pseudomonas graminis	Pseudomonas graminis|GCA_013201545.1						#	zZ322505833731117597zZ	#zZ322505833731117597zZ	Pseudomonas chlororaphis subsp. aureofaciens|GCA_003851905.1
GCA_009834515.1	Pseudomonas sp. R84				GCA_013260315.1	Pseudomonas sp. B14-6	Pseudomonas sp. B14-6|GCA_013260315.1						#	zZ3230770979285235757zZ	#zZ3230770979285235757zZ	Pseudomonas sp. 905_Psudmo1|GCA_029691665.1
GCA_009834545.1	Pseudomonas sp. S04				GCA_013260445.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_013260445.1						#	zZ3240786566855133215zZ	#zZ3240786566855133215zZ	Pseudomonas antarctica|GCA_001647715.1
