Run ID: mytest2
Genomes produced: 2118
Alignment mode: codon
Filtered by: 50%

Genomes included in the analysis
uid	label	acc	taxon_name	strain_name	type	taxonomy	UBCG
4586665832576474116	GCA_003627215.1	null	null	null	null	null	86
8266212632994376824	GCA_027886645.1	null	null	null	null	null	82
7716570406785971720	GCA_003641125.1	null	null	null	null	null	82
7145666711219066155	GCA_027886665.1	null	null	null	null	null	82
1211140105656049454	GCA_003665415.1	null	null	null	null	null	82
3516717749432393732	GCA_027915295.1	null	null	null	null	null	82
5110147901720573795	GCA_003671955.1	null	null	null	null	null	82
9064784629829701362	GCA_028010285.1	null	null	null	null	null	82
154090860887883698	GCA_003671975.1	null	null	null	null	null	83
5379694038013595212	GCA_028053955.3	null	null	null	null	null	82
4319528137335291900	GCA_003691345.1	null	null	null	null	null	78
829749163180264092	GCA_003691445.1	null	null	null	null	null	82
7654207834879092230	GCA_028198105.1	null	null	null	null	null	82
98782992755172927	GCA_003691465.1	null	null	null	null	null	82
6843101573175757772	GCA_028198185.1	null	null	null	null	null	82
78902415525018176	GCA_028215955.1	null	null	null	null	null	82
6757391174719925894	GCA_003713085.1	null	null	null	null	null	82
8720145718586059927	GCA_003716765.1	null	null	null	null	null	81
3051076479912529365	GCA_028366335.3	null	null	null	null	null	82
3594289346009645761	GCA_003798105.1	null	null	null	null	null	82
4028857519033322699	GCA_028366415.3	null	null	null	null	null	82
8017918624177710089	GCA_003798125.1	null	null	null	null	null	82
3989043372098731715	GCA_028366535.3	null	null	null	null	null	82
5180793049530464087	GCA_003798145.1	null	null	null	null	null	82
3541607824260980871	GCA_028370115.1	null	null	null	null	null	83
7560312316506011811	GCA_003812165.1	null	null	null	null	null	82
2383034248770265670	GCA_028403965.1	null	null	null	null	null	82
5153464782033341849	GCA_003812885.1	null	null	null	null	null	82
9201404698208341866	GCA_028403985.1	null	null	null	null	null	82
4761413076852354314	GCA_003812905.1	null	null	null	null	null	82
8141058803417479662	GCA_028404005.1	null	null	null	null	null	82
3708551015133778603	GCA_003813005.1	null	null	null	null	null	82
8020270453929193908	GCA_028404025.1	null	null	null	null	null	82
5279719658777004425	GCA_003813025.1	null	null	null	null	null	82
2239260940155482513	GCA_028404045.1	null	null	null	null	null	82
2624457102811926229	GCA_003850345.1	null	null	null	null	null	82
6189644654770335654	GCA_028404065.1	null	null	null	null	null	82
7131084737062380857	GCA_028404085.1	null	null	null	null	null	82
3839866621279498814	GCA_003850365.1	null	null	null	null	null	82
5525023374173780196	GCA_028404105.1	null	null	null	null	null	82
3840507092374764334	GCA_003850385.1	null	null	null	null	null	82
7813832918841483078	GCA_028471945.1	null	null	null	null	null	82
2229752802780106336	GCA_028595525.2	null	null	null	null	null	82
8385937593406746784	GCA_003850405.1	null	null	null	null	null	82
6491815927109213802	GCA_028595865.2	null	null	null	null	null	83
7976498636616615600	GCA_003850425.1	null	null	null	null	null	82
8349067542856714519	GCA_028607125.1	null	null	null	null	null	82
2663720716162378512	GCA_003850445.1	null	null	null	null	null	83
4794258347660085822	GCA_028607145.1	null	null	null	null	null	81
8289316418821398	GCA_003850465.1	null	null	null	null	null	83
6817072440760232097	GCA_028607165.1	null	null	null	null	null	82
7624002371930193584	GCA_028607185.1	null	null	null	null	null	82
7798801068390514658	GCA_003850485.1	null	null	null	null	null	82
4263348291907477812	GCA_028607205.1	null	null	null	null	null	82
3602937134865863428	GCA_003850505.1	null	null	null	null	null	83
5003767360383871224	GCA_028607225.1	null	null	null	null	null	82
8518728693839273756	GCA_003850525.1	null	null	null	null	null	82
3808267697576508386	GCA_028607245.1	null	null	null	null	null	82
5378613022958939556	GCA_003850545.1	null	null	null	null	null	82
3746480012763195917	GCA_028607265.1	null	null	null	null	null	82
7046281958533039896	GCA_028607285.1	null	null	null	null	null	82
2260587106043230605	GCA_003850565.1	null	null	null	null	null	83
8812321963982584007	GCA_028607305.1	null	null	null	null	null	82
1172783574000223922	GCA_003850585.1	null	null	null	null	null	83
1625542697305283777	GCA_028607345.1	null	null	null	null	null	82
870027794959452868	GCA_003850605.1	null	null	null	null	null	82
6425745528815204673	GCA_028607365.1	null	null	null	null	null	82
2637797202241714987	GCA_028607385.1	null	null	null	null	null	82
4306469132397034531	GCA_003851145.1	null	null	null	null	null	82
2205371225858894978	GCA_028608485.1	null	null	null	null	null	82
2621180448769614657	GCA_003851165.1	null	null	null	null	null	82
1458448418927801663	GCA_028608505.1	null	null	null	null	null	82
350664476670943631	GCA_003851205.1	null	null	null	null	null	82
6460078739025881268	GCA_028608525.1	null	null	null	null	null	82
1315874145326891301	GCA_003851225.1	null	null	null	null	null	82
893076646671784158	GCA_028608565.1	null	null	null	null	null	82
280877518977335572	GCA_028608585.1	null	null	null	null	null	82
420595696890756016	GCA_003851265.1	null	null	null	null	null	83
1063382804542834403	GCA_028608605.1	null	null	null	null	null	82
1591207230428007847	GCA_003851285.1	null	null	null	null	null	79
1894989841082698439	GCA_028608625.1	null	null	null	null	null	82
4510360840036429490	GCA_003851305.1	null	null	null	null	null	82
3561800828835723753	GCA_028608645.1	null	null	null	null	null	82
126751204800014915	GCA_003851345.1	null	null	null	null	null	83
1272994384240562351	GCA_028608665.1	null	null	null	null	null	82
219455179478493511	GCA_028608685.1	null	null	null	null	null	82
5655365391821120964	GCA_003851365.1	null	null	null	null	null	83
1270368418010788488	GCA_028608705.1	null	null	null	null	null	82
6764811322819284909	GCA_003851385.1	null	null	null	null	null	82
4904012568353056336	GCA_028608725.1	null	null	null	null	null	82
889192660888304901	GCA_003851405.1	null	null	null	null	null	82
8764036126510263801	GCA_028608745.1	null	null	null	null	null	82
8019329529348567953	GCA_003851425.1	null	null	null	null	null	80
328200218079501909	GCA_028608765.1	null	null	null	null	null	82
2422216961793700596	GCA_003851445.1	null	null	null	null	null	82
4417602987140601913	GCA_028608785.1	null	null	null	null	null	82
2239227348331687866	GCA_028608805.1	null	null	null	null	null	82
5330190442734595977	GCA_003851465.1	null	null	null	null	null	82
2410685020497975881	GCA_028608825.1	null	null	null	null	null	82
2466088685100547978	GCA_003851495.1	null	null	null	null	null	82
7303254883707596376	GCA_028608845.1	null	null	null	null	null	82
5496358320185376425	GCA_003851525.1	null	null	null	null	null	82
2157681579659533342	GCA_028608865.1	null	null	null	null	null	82
6369850022984311069	GCA_003851555.1	null	null	null	null	null	82
424919678774758157	GCA_028608885.1	null	null	null	null	null	82
2657608813224596847	GCA_028608905.1	null	null	null	null	null	82
9118845285183031208	GCA_003851585.1	null	null	null	null	null	82
7876788390247518111	GCA_028608925.1	null	null	null	null	null	82
5935327178075906618	GCA_003851605.1	null	null	null	null	null	82
7079927144108668176	GCA_028608945.1	null	null	null	null	null	82
7822262268008929733	GCA_003851645.1	null	null	null	null	null	82
1087517679511878705	GCA_028608965.1	null	null	null	null	null	82
8289826078774761335	GCA_028608985.1	null	null	null	null	null	82
7323032489028026828	GCA_003851685.1	null	null	null	null	null	82
9204514424787979063	GCA_028609005.1	null	null	null	null	null	82
5064646132931037410	GCA_003851705.1	null	null	null	null	null	81
3764705261406900330	GCA_028609025.1	null	null	null	null	null	82
1652188774907025715	GCA_003851745.1	null	null	null	null	null	82
1851096822832573040	GCA_028609045.1	null	null	null	null	null	82
6969907200089458358	GCA_003851785.1	null	null	null	null	null	82
6476825567471273319	GCA_028609065.1	null	null	null	null	null	82
5146940473531294100	GCA_003851805.1	null	null	null	null	null	82
1419497568343884356	GCA_028609085.1	null	null	null	null	null	82
784644672730125855	GCA_028609105.1	null	null	null	null	null	82
259578175559238746	GCA_003851835.1	null	null	null	null	null	82
5070421605793096042	GCA_028609125.1	null	null	null	null	null	82
4433511576170626208	GCA_003851865.1	null	null	null	null	null	82
3793723577746016147	GCA_028609145.1	null	null	null	null	null	82
322505833731117597	GCA_003851905.1	null	null	null	null	null	82
5385956906243442049	GCA_028609185.1	null	null	null	null	null	82
5985604222817675589	GCA_003851925.1	null	null	null	null	null	81
7892550082052496469	GCA_028609205.1	null	null	null	null	null	82
2741557204977712993	GCA_028609225.1	null	null	null	null	null	82
1644410936632804529	GCA_003851955.1	null	null	null	null	null	82
810842940568681921	GCA_028609245.1	null	null	null	null	null	80
1739520918736517121	GCA_003851985.1	null	null	null	null	null	82
8103818631926537185	GCA_028609265.1	null	null	null	null	null	82
7395889454522569703	GCA_003852005.1	null	null	null	null	null	82
83132557096222771	GCA_028609285.1	null	null	null	null	null	82
6065796797678798590	GCA_003852025.1	null	null	null	null	null	82
2852660614564768567	GCA_028609305.1	null	null	null	null	null	82
176555236587957662	GCA_028609325.1	null	null	null	null	null	82
7675449186362684000	GCA_003852045.1	null	null	null	null	null	83
7529753858468658974	GCA_028609345.1	null	null	null	null	null	82
8287878785095317886	GCA_003852065.1	null	null	null	null	null	82
5031888722348049391	GCA_028609365.1	null	null	null	null	null	82
185052632280231474	GCA_003852235.1	null	null	null	null	null	83
1658941385798439371	GCA_028609385.1	null	null	null	null	null	82
2028053381475987700	GCA_003852255.1	null	null	null	null	null	82
2237637731447184464	GCA_003852275.1	null	null	null	null	null	82
7639369951774975295	GCA_028609405.1	null	null	null	null	null	82
6223855299685933813	GCA_003852295.1	null	null	null	null	null	82
8713695592464837892	GCA_028609425.1	null	null	null	null	null	82
7188380498815716054	GCA_028609445.1	null	null	null	null	null	82
52775462600883296	GCA_003852315.1	null	null	null	null	null	82
9029626418416228525	GCA_028609465.1	null	null	null	null	null	82
2630487303312806160	GCA_003852335.1	null	null	null	null	null	82
8639605968517916080	GCA_028609485.1	null	null	null	null	null	82
4307078078187397956	GCA_003852355.1	null	null	null	null	null	82
3577769807661228841	GCA_028609505.1	null	null	null	null	null	82
2215597032846169193	GCA_003852375.1	null	null	null	null	null	82
8063992765901762532	GCA_028609525.1	null	null	null	null	null	82
5591945477325365812	GCA_003940785.1	null	null	null	null	null	82
1563917737491747782	GCA_028609545.1	null	null	null	null	null	82
6261636303656123901	GCA_003940825.1	null	null	null	null	null	82
4173647458051873735	GCA_028609565.1	null	null	null	null	null	82
6108753697528635323	GCA_003945765.1	null	null	null	null	null	82
4544941707885201216	GCA_028609585.1	null	null	null	null	null	82
4616015667267743772	GCA_028609605.1	null	null	null	null	null	82
2001360496248181861	GCA_003950015.1	null	null	null	null	null	82
3615412906009600422	GCA_028609905.1	null	null	null	null	null	82
2611521968199762172	GCA_003950235.1	null	null	null	null	null	82
2692879699423422106	GCA_028609925.1	null	null	null	null	null	82
645221992255357133	GCA_003950255.1	null	null	null	null	null	82
1222560889553728333	GCA_028609945.1	null	null	null	null	null	82
7665215390977805115	GCA_028609965.1	null	null	null	null	null	82
6980959475122169888	GCA_003952245.1	null	null	null	null	null	82
5968476449664382173	GCA_003952285.1	null	null	null	null	null	81
5037064181019574972	GCA_028609985.1	null	null	null	null	null	82
7358489061535832601	GCA_028610005.1	null	null	null	null	null	82
3162644532996819600	GCA_003952305.1	null	null	null	null	null	82
6144602452618177319	GCA_028610025.1	null	null	null	null	null	82
479363761825144535	GCA_003952325.1	null	null	null	null	null	82
2566444741363208947	GCA_028610045.1	null	null	null	null	null	82
357416484512780692	GCA_003957825.1	null	null	null	null	null	82
1800978457224929589	GCA_028610065.1	null	null	null	null	null	82
6266267288947434809	GCA_003991465.1	null	null	null	null	null	82
3530514333419479565	GCA_028610105.1	null	null	null	null	null	82
478446431863371130	GCA_004000515.1	null	null	null	null	null	76
7651787215202613242	GCA_028610145.1	null	null	null	null	null	82
4844387361452961738	GCA_004006335.1	null	null	null	null	null	82
4079030089714364062	GCA_028610165.1	null	null	null	null	null	82
5397189336905158001	GCA_004010895.1	null	null	null	null	null	82
346761445819936954	GCA_028610185.1	null	null	null	null	null	82
5008654191856474421	GCA_004011755.1	null	null	null	null	null	82
4707476030522436495	GCA_028610205.1	null	null	null	null	null	82
5217512885475605441	GCA_004014755.2	null	null	null	null	null	82
8496631054911129885	GCA_028622015.1	null	null	null	null	null	82
8589946163448731519	GCA_004102665.1	null	null	null	null	null	82
1956122911870337596	GCA_028622895.1	null	null	null	null	null	82
2729408402669833824	GCA_004124275.1	null	null	null	null	null	82
8904242363081497394	GCA_028743595.1	null	null	null	null	null	82
2246940919223016185	GCA_004193735.1	null	null	null	null	null	83
7256243851775673238	GCA_028747225.1	null	null	null	null	null	82
3873816251329568139	GCA_004214895.1	null	null	null	null	null	82
7407314393860040039	GCA_028747245.1	null	null	null	null	null	82
5114370800131548376	GCA_004291075.1	null	null	null	null	null	82
4727652623950946689	GCA_028747265.1	null	null	null	null	null	82
2407309531681746949	GCA_004355125.1	null	null	null	null	null	82
5771026398587148984	GCA_028747285.1	null	null	null	null	null	82
2551584639308835158	GCA_004355145.1	null	null	null	null	null	82
7714506032983152526	GCA_028747305.1	null	null	null	null	null	82
2681338121988001790	GCA_004379315.1	null	null	null	null	null	82
8800508257353482197	GCA_004526365.1	null	null	null	null	null	82
6151807084518230623	GCA_028747325.1	null	null	null	null	null	82
761384610809120031	GCA_004683905.1	null	null	null	null	null	82
9203677502612925968	GCA_028747345.1	null	null	null	null	null	82
5154305518654859303	GCA_028747365.1	null	null	null	null	null	82
6812332681169774642	GCA_004786035.1	null	null	null	null	null	82
7357778139766011121	GCA_004803755.1	null	null	null	null	null	82
5992884741602686350	GCA_028747385.1	null	null	null	null	null	82
7333734672150237132	GCA_004919535.4	null	null	null	null	null	81
1203685889961127028	GCA_028747405.1	null	null	null	null	null	82
6710009085574054970	GCA_005080685.1	null	null	null	null	null	83
3481201408325489869	GCA_028747425.1	null	null	null	null	null	82
5570445583991552995	GCA_005305005.1	null	null	null	null	null	83
9152373976486215075	GCA_028747445.1	null	null	null	null	null	82
8894169181350513700	GCA_005937845.2	null	null	null	null	null	82
3952393514837705073	GCA_028747465.1	null	null	null	null	null	82
7628647078599610360	GCA_005937945.2	null	null	null	null	null	82
9072586781011626946	GCA_028747485.1	null	null	null	null	null	82
846102682644598909	GCA_005938665.2	null	null	null	null	null	83
5950172441410598454	GCA_028747505.1	null	null	null	null	null	82
7147469861286150353	GCA_006094435.1	null	null	null	null	null	83
1766556748119585292	GCA_028747525.1	null	null	null	null	null	82
1438346121793147658	GCA_006351945.1	null	null	null	null	null	83
8840493873288321739	GCA_028747545.1	null	null	null	null	null	82
3147187651451335488	GCA_006364735.1	null	null	null	null	null	82
2066768733537494527	GCA_028747565.1	null	null	null	null	null	82
3639097156315868107	GCA_006364795.1	null	null	null	null	null	82
2961519147705862124	GCA_028747585.1	null	null	null	null	null	82
8991711230431045596	GCA_006384975.1	null	null	null	null	null	82
4031881050948122489	GCA_006517195.1	null	null	null	null	null	82
7292134492218615340	GCA_028747605.1	null	null	null	null	null	82
949834341945518623	GCA_028747925.1	null	null	null	null	null	82
2983786956441557406	GCA_006547025.1	null	null	null	null	null	82
5410109113033263419	GCA_006704595.2	null	null	null	null	null	83
3522548723268297058	GCA_028747945.1	null	null	null	null	null	82
6209998289547548233	GCA_006971785.1	null	null	null	null	null	82
7530612529070452639	GCA_028747965.1	null	null	null	null	null	82
2777750946170989367	GCA_007559065.1	null	null	null	null	null	82
2398104142025492274	GCA_028751785.1	null	null	null	null	null	83
2608775396259255557	GCA_007559085.1	null	null	null	null	null	82
8568198974452278696	GCA_028751975.1	null	null	null	null	null	82
7835526396339899878	GCA_007559105.1	null	null	null	null	null	82
7171143819233367595	GCA_028752155.1	null	null	null	null	null	82
2892831668888335529	GCA_007559125.1	null	null	null	null	null	82
2472303305861923887	GCA_028898945.1	null	null	null	null	null	82
1244868717354170054	GCA_007633355.1	null	null	null	null	null	82
3722164244529840520	GCA_028961985.1	null	null	null	null	null	82
2593583248863320213	GCA_007833495.1	null	null	null	null	null	82
8452843214233762798	GCA_028994055.1	null	null	null	null	null	82
2383403149438518478	GCA_007833895.1	null	null	null	null	null	82
2662662181406369492	GCA_029201245.1	null	null	null	null	null	82
5040337093580686233	GCA_008033725.1	null	null	null	null	null	82
6670852979168273689	GCA_029201425.1	null	null	null	null	null	81
6363066725963236917	GCA_008033745.1	null	null	null	null	null	82
4993833206220543205	GCA_029201585.1	null	null	null	null	null	82
7596974873974808950	GCA_008033765.1	null	null	null	null	null	85
5752289783355257171	GCA_029201605.1	null	null	null	null	null	82
2266031747567070327	GCA_008195485.1	null	null	null	null	null	82
5910308803735357741	GCA_008245185.1	null	null	null	null	null	82
2909780445771139897	GCA_029202505.1	null	null	null	null	null	82
6328625263491518546	GCA_008330565.1	null	null	null	null	null	82
3255779380745961810	GCA_029203285.1	null	null	null	null	null	82
546319976105972670	GCA_008370715.1	null	null	null	null	null	82
2269805229050113285	GCA_029215525.1	null	null	null	null	null	80
9051721916173122517	GCA_008605605.1	null	null	null	null	null	82
2419761411827298658	GCA_029215585.1	null	null	null	null	null	82
409832935546108457	GCA_008693825.1	null	null	null	null	null	82
2176181147118922	GCA_008693965.1	null	null	null	null	null	82
5787549205739149749	GCA_029215815.1	null	null	null	null	null	81
7340743788509900901	GCA_008705235.1	null	null	null	null	null	82
590963317302415626	GCA_029215835.1	null	null	null	null	null	81
1521953435762839166	GCA_008807375.1	null	null	null	null	null	82
3022705759951485595	GCA_029215855.1	null	null	null	null	null	81
7733817460797487529	GCA_008807395.1	null	null	null	null	null	83
8688899015194095549	GCA_029215895.1	null	null	null	null	null	81
1244391946103721845	GCA_008807415.1	null	null	null	null	null	83
6068987334246219288	GCA_008807675.1	null	null	null	null	null	81
1510007592765671225	GCA_029215915.1	null	null	null	null	null	81
2889780186582866239	GCA_008807695.1	null	null	null	null	null	82
39816035958445193	GCA_029320995.1	null	null	null	null	null	82
4632842133767948450	GCA_029371965.1	null	null	null	null	null	82
823975067213256409	GCA_008807715.1	null	null	null	null	null	83
3143198474962370121	GCA_029457395.1	null	null	null	null	null	81
2332748464050576009	GCA_009176725.1	null	null	null	null	null	82
1993719586791721182	GCA_029457475.1	null	null	null	null	null	84
2297786655722400603	GCA_009189165.1	null	null	null	null	null	82
525485568324433739	GCA_029457515.1	null	null	null	null	null	82
2413961731122742475	GCA_009362955.1	null	null	null	null	null	82
901111046194463051	GCA_029537255.1	null	null	null	null	null	82
4995482713099279762	GCA_009363395.1	null	null	null	null	null	82
8012392187309520544	GCA_029543085.1	null	null	null	null	null	82
8527986787033676160	GCA_009363475.1	null	null	null	null	null	82
5589397953722663850	GCA_029590515.1	null	null	null	null	null	82
6275029376441897059	GCA_009497675.1	null	null	null	null	null	82
3230770979285235757	GCA_029691665.1	null	null	null	null	null	81
8278664109584595188	GCA_009498355.1	null	null	null	null	null	79
4423511945485596264	GCA_029814875.1	null	null	null	null	null	82
9126340220502259668	GCA_029814935.1	null	null	null	null	null	82
8857699416228578157	GCA_009601685.2	null	null	null	null	null	82
4280343024142587048	GCA_029814955.1	null	null	null	null	null	82
6139551013754505493	GCA_029854965.1	null	null	null	null	null	82
6421780179685335963	GCA_009648855.1	null	null	null	null	null	82
3991989954467962621	GCA_009648875.1	null	null	null	null	null	82
7279413818798708610	GCA_029854985.1	null	null	null	null	null	82
8366182228515289450	GCA_029855005.1	null	null	null	null	null	82
8133236148158396499	GCA_009662315.1	null	null	null	null	null	82
1308717828643439185	GCA_029855025.1	null	null	null	null	null	82
8686290036149694232	GCA_009664165.1	null	null	null	null	null	82
4358687880481426936	GCA_029856995.1	null	null	null	null	null	83
3549398640217421251	GCA_009676765.1	null	null	null	null	null	82
9181373033572999458	GCA_029857015.1	null	null	null	null	null	82
2166047247433327207	GCA_009676785.1	null	null	null	null	null	82
2218061086076836909	GCA_029866525.1	null	null	null	null	null	83
8516784165131751575	GCA_009676885.1	null	null	null	null	null	82
585040328734131991	GCA_009720405.1	null	null	null	null	null	82
1458428356556112007	GCA_029906485.1	null	null	null	null	null	82
8505103519993068115	GCA_009720425.1	null	null	null	null	null	83
4515645832115169429	GCA_029916825.1	null	null	null	null	null	83
2768437803335351200	GCA_009734285.1	null	null	null	null	null	82
6214010422951883559	GCA_029916865.1	null	null	null	null	null	82
4482184841824563814	GCA_009745915.1	null	null	null	null	null	82
7814757147843259114	GCA_029916925.1	null	null	null	null	null	82
2642737717867940105	GCA_009755645.1	null	null	null	null	null	82
5242906955640014248	GCA_029952805.1	null	null	null	null	null	82
1089475233593912132	GCA_009800225.1	null	null	null	null	null	82
1483331105207219226	GCA_029953615.1	null	null	null	null	null	81
7202401992249373757	GCA_009818265.1	null	null	null	null	null	79
6365580637053164219	GCA_029958385.1	null	null	null	null	null	82
5343677995811022615	GCA_009827115.1	null	null	null	null	null	82
4335004535199333914	GCA_029961245.1	null	null	null	null	null	82
4924171001493879256	GCA_029961265.1	null	null	null	null	null	82
1044702739715792452	GCA_009831395.1	null	null	null	null	null	82
6687101031352478785	GCA_029961285.1	null	null	null	null	null	82
1575770214715149822	GCA_009834495.1	null	null	null	null	null	82
1205650989146192298	GCA_029961305.1	null	null	null	null	null	82
1581520500991147381	GCA_009834515.1	null	null	null	null	null	82
2402085197607028740	GCA_029961325.1	null	null	null	null	null	82
3255342353293423913	GCA_009834545.1	null	null	null	null	null	82
3308006552335813966	GCA_029961345.1	null	null	null	null	null	82
905793517766941486	GCA_009834565.1	null	null	null	null	null	82
2159025924324553320	GCA_029961365.1	null	null	null	null	null	82
150685203316911720	GCA_009866705.1	null	null	null	null	null	82
6372805417655164764	GCA_029961385.1	null	null	null	null	null	82
812463741903901501	GCA_009866725.1	null	null	null	null	null	82
450803270809528996	GCA_029961405.1	null	null	null	null	null	82
8201297490844688666	GCA_009866745.1	null	null	null	null	null	82
6995467845566635261	GCA_029961425.1	null	null	null	null	null	82
6221524362636082296	GCA_009866765.1	null	null	null	null	null	82
5284891443166069173	GCA_029961445.1	null	null	null	null	null	82
7576033536624203316	GCA_009866785.1	null	null	null	null	null	82
4796298395080507671	GCA_009867055.1	null	null	null	null	null	82
6478490098360728570	GCA_009873475.1	null	null	null	null	null	82
4619545173806672447	GCA_009883635.2	null	null	null	null	null	83
3659997290559200191	GCA_009905195.1	null	null	null	null	null	82
4576099401674710240	GCA_009911735.1	null	null	null	null	null	82
874727154737547763	GCA_009911755.1	null	null	null	null	null	82
5775027643330568159	GCA_009938035.1	null	null	null	null	null	82
7635836276387524486	GCA_010092525.1	null	null	null	null	null	83
1330276134970535056	GCA_010448615.1	null	null	null	null	null	82
5308597891866474666	GCA_010668965.1	null	null	null	null	null	82
7065009162168850945	GCA_010669185.1	null	null	null	null	null	82
7323942890487694906	GCA_010694505.1	null	null	null	null	null	79
8938383438100022460	GCA_011040435.1	null	null	null	null	null	82
7463149609931589855	GCA_011044415.1	null	null	null	null	null	82
5418487883302459476	GCA_011045375.1	null	null	null	null	null	82
7106984354190319175	GCA_011045675.1	null	null	null	null	null	82
6101863947040731887	GCA_011045695.1	null	null	null	null	null	82
1957449693260088961	GCA_011106815.1	null	null	null	null	null	83
5026166818726973915	GCA_011397855.1	null	null	null	null	null	82
2031126108947503992	GCA_011466835.1	null	null	null	null	null	83
5983613496597703520	GCA_011765175.1	null	null	null	null	null	82
1596500008157241148	GCA_012276675.1	null	null	null	null	null	82
7428523030759645841	GCA_012647205.1	null	null	null	null	null	82
3710403521607563115	GCA_012767755.2	null	null	null	null	null	82
5810552773277598898	GCA_012844345.1	null	null	null	null	null	82
2611353168429696531	GCA_012935295.1	null	null	null	null	null	82
8865825650307406523	GCA_012935655.1	null	null	null	null	null	82
2185866829538339649	GCA_012935675.1	null	null	null	null	null	82
1235511020749722797	GCA_012935695.1	null	null	null	null	null	82
3647217659169174570	GCA_012935715.1	null	null	null	null	null	82
3150092694619266295	GCA_012935735.1	null	null	null	null	null	82
8121285634056437349	GCA_012935755.1	null	null	null	null	null	82
1532990598764757248	GCA_012935775.1	null	null	null	null	null	82
6968294168429756950	GCA_012971705.1	null	null	null	null	null	82
5413814648111661697	GCA_012971725.1	null	null	null	null	null	82
5954563256143445125	GCA_012974785.1	null	null	null	null	null	82
4861650271405261949	GCA_012975065.1	null	null	null	null	null	82
856972156499526818	GCA_013001005.1	null	null	null	null	null	82
2010617837147620970	GCA_013200955.2	null	null	null	null	null	82
4683505951225534508	GCA_013201095.1	null	null	null	null	null	81
108651918048034369	GCA_013201115.1	null	null	null	null	null	82
2451688615439612614	GCA_013201545.1	null	null	null	null	null	82
5078612498248313571	GCA_013255565.1	null	null	null	null	null	82
8920460746562770562	GCA_013260315.1	null	null	null	null	null	81
8953238956051218808	GCA_013260445.1	null	null	null	null	null	82
7785333931188430440	GCA_013283895.1	null	null	null	null	null	82
8972149307919427136	GCA_013285305.1	null	null	null	null	null	82
7446260817233221206	GCA_013305625.2	null	null	null	null	null	82
1720725314341479715	GCA_013305645.2	null	null	null	null	null	82
5351169255328386186	GCA_013305665.1	null	null	null	null	null	82
1041913829962869941	GCA_013305685.1	null	null	null	null	null	82
8404453002767233473	GCA_013305765.1	null	null	null	null	null	82
3130803540220693424	GCA_013305815.1	null	null	null	null	null	82
4710755427443909152	GCA_013305845.1	null	null	null	null	null	82
8676296225364626880	GCA_013341295.1	null	null	null	null	null	82
3296186573811449787	GCA_013341315.1	null	null	null	null	null	90
4932271729896662221	GCA_013343155.1	null	null	null	null	null	82
8247423289687897275	GCA_013343315.1	null	null	null	null	null	82
1956432076372842199	GCA_013343335.1	null	null	null	null	null	82
3832189965093118461	GCA_013343355.1	null	null	null	null	null	82
3499921263852597859	GCA_013343375.1	null	null	null	null	null	82
6164754377771360486	GCA_013343395.1	null	null	null	null	null	82
5420364779819490438	GCA_013343415.1	null	null	null	null	null	82
7934949305346262842	GCA_013343435.1	null	null	null	null	null	82
658773714085997083	GCA_013343455.1	null	null	null	null	null	82
3139019563379390577	GCA_013343475.1	null	null	null	null	null	82
8572052606617080094	GCA_013343495.1	null	null	null	null	null	82
3769418419399509357	GCA_013343515.1	null	null	null	null	null	82
5481659236494954569	GCA_013343535.1	null	null	null	null	null	82
6943644775182483435	GCA_013343555.1	null	null	null	null	null	82
6135297078700224586	GCA_013343575.1	null	null	null	null	null	82
2053090252896722899	GCA_013347245.1	null	null	null	null	null	82
7253312040071364476	GCA_013347965.1	null	null	null	null	null	82
4782329321754620702	GCA_013363935.1	null	null	null	null	null	82
2767575961096714698	GCA_013374995.1	null	null	null	null	null	82
141938346123939435	GCA_013376775.1	null	null	null	null	null	82
6077033498471252777	GCA_013378035.1	null	null	null	null	null	82
1677946930747553253	GCA_013393665.2	null	null	null	null	null	82
213624998646930469	GCA_013393685.1	null	null	null	null	null	82
6187183786538363383	GCA_013393705.1	null	null	null	null	null	82
1038013931459467950	GCA_013394455.1	null	null	null	null	null	82
7016878590708735798	GCA_013394475.2	null	null	null	null	null	82
5688505953957934331	GCA_013395035.1	null	null	null	null	null	82
5122346899114822969	GCA_013395055.1	null	null	null	null	null	82
7103858476076159157	GCA_013401475.1	null	null	null	null	null	82
340937156993424605	GCA_013403525.1	null	null	null	null	null	3
2347048458522776727	GCA_013403585.1	null	null	null	null	null	82
6292887373981133691	GCA_013407925.2	null	null	null	null	null	82
6856018487832139326	GCA_013409125.2	null	null	null	null	null	82
6636885497235224313	GCA_013409685.2	null	null	null	null	null	82
1593093156084433515	GCA_013410155.2	null	null	null	null	null	82
1366185113522069772	GCA_013425825.1	null	null	null	null	null	82
5832472574914927706	GCA_013466605.1	null	null	null	null	null	82
7963189318328249755	GCA_013467585.1	null	null	null	null	null	82
3555102707179232151	GCA_013467605.1	null	null	null	null	null	82
7879894195243764515	GCA_014076455.1	null	null	null	null	null	82
7118366344351356322	GCA_014076515.1	null	null	null	null	null	82
6857268991518484005	GCA_014117365.1	null	null	null	null	null	82
1652660111980809142	GCA_014155905.1	null	null	null	null	null	82
727235083421502588	GCA_014161995.1	null	null	null	null	null	83
6969791644327580910	GCA_014162535.1	null	null	null	null	null	82
3337686556438781718	GCA_014169055.1	null	null	null	null	null	82
